|ICO|Nazov|SK_NACE
2126|35840005|D. Trust Certifikačná Autorita, a.s.|63110.0
2127|47765615|SmartEn a.s.|72190.0
2128|35952253|SPORT infomedia, s.r.o.|63110.0
2129|45353425|ITbubble, spol. s r.o.|63110.0
2130|17077389|ELEN, s.r.o.|27900.0
2131|36033987|GAMO a.s.|62090.0
2132|51853621|OM management, s.r.o.|71200.0
2133|50912411|NetCore j.s.a.|62010.0
2134|36712868|GEMTECH, s.r.o.|46430.0
2135|46506608|VSK Pardubice s.r.o.|62090.0
2136|36402672|Výskumný ústav dopravný, a.s.|72190.0
2137|35886498|MATSUKO s.r.o.|62010.0
2138|46820345|Annotation s. r. o.|62090.0
2139|17333237|CENTRON SLOVAKIA spol. s r.o.|46520.0
2140|46824057|AkuDesign s.r.o.|71200.0
2141|47373288|IS - Industry Solutions, a.s.|33200.0
2142|46714227|MeDoIT s.r.o.|62090.0
2143|17310377|3D s.r.o.|33140.0
2144|47868244|DRAKE Solutions s.r.o.|62010.0
2145|31403964|DATALAN Quality Instruments s.r.o.|46510.0
2146|36825182|AUTO CT, s.r.o.|71200.0
2147|36622524|MB TECH BB s.r.o.|47410.0
2148|53203992|DYNAMIK R&D, s.r.o.|72190.0
2149|44855222|KMKLIMA s. r. o.|33200.0
2150|44855222|KMKLIMA s. r. o.|33200.0
2151|30223806|ENERGODATA spol. s r.o.|62090.0
2152|44464762|VeGa solutions s.r.o.|62010.0
2153|31365078|PosAm, spol. s r.o.|62010.0
2154|52833437|Next Retreat, s.r.o.|62010.0
2155|52268284|Possidentes s.r.o.|62020.0
2156|47970740|Slovenská revízna a servisná spoločnosť s.r.o.|33140.0
2157|36616079|KTP Group, s.r.o.|71200.0
2158|47894687|predu s.r.o.|62090.0
2159|46116583|ecake, s. r. o.|62090.0
2160|50622111|SEBIUS spol. s r.o.|62020.0
2161|47850663|CPB Solutions, s. r. o.|71200.0
2162|51279011|TWL trading & services, s. r. o.|62020.0
2163|47492163|ITC PLUS s. r. o.|63110.0
2164|31380344|DANFOSS, spol. s r.o.|26510.0
2165|51425831|romITech, s. r. o.|62020.0
2166|53025580|Spinbotics s. r. o.|72190.0
2167|36237337|Solitea Slovensko, a.s.|62010.0
2168|52261263|YesElf s.r.o.|62020.0
2169|53207041|enigMMa, s. r. o.|62020.0
2170|51249651|Glycanostics, s.r.o.|72190.0
2171|50837095|Via Leonis, spol. s r. o.|72190.0
2172|52654486|Safestuffs group s.r.o.|62020.0
2173|35886498|MATSUKO s.r.o.|62010.0
2174|43795153|ZK - Elektro s. r. o.|33140.0
2175|53319737|Sloneek Europe s.r.o.|62020.0
2176|53027264|Flowy, a.s.|62020.0
2177|47998822|B4Tec, s. r. o.|63110.0
2178|35930870|LL CONSULTING s.r.o.|62010.0
2179|52687856|Proer, s.r.o.|72190.0
2180|36744930|NanoDesign, s.r.o.|72190.0
2181|52077187|eROBOT, j.s.a.|72190.0
2182|31335501|ARTMAN TECHNOLOGIES, spoločnosť s ručením obmedzeným|62090.0
2183|31322034|VUCHT a.s.|72190.0
2184|51682265|PERRY SOFT s.r.o.|62020.0
2185|36817864|CellQoS, a.s.|62090.0
2186|45509859|SECORAMA s.r.o.|62090.0
2187|51810280|Natuvion Slovakia s.r.o.|62020.0
2188|31716229|PAUFEX Prešov, s.r.o.|33200.0
2189|35889209|Analytica Design spol. s r.o.|62020.0
2190|50370201|ITLogic s.r.o.|62090.0
2191|36053759|ZV - TEST, s.r.o.|71200.0
2192|31322034|VUCHT a.s.|72190.0
2193|36598364|J&M - Group, s.r.o.|47420.0
2194|50528041|osobnyudaj.sk, s.r.o.|62090.0
2195|17328209|INDRA Slovakia, a.s.|62090.0
2196|36386871|DLOUHY TECHNOLOGY s.r.o.|62020.0
2197|51284758|Trainshot s.r.o.|26200.0
2198|51886847|Selecta Biotech SE|72190.0
2199|36807478|ELRON s.r.o.|46520.0
2200|31576699|O.P.C.D., spol. s r.o.|33200.0
2201|47076950|digitWin, s. r. o.|62010.0
2202|53247621|EMLINES s.r.o.|27900.0
2203|53248023|EMWARE s.r.o.|27900.0
2204|36029076|Zoznam, s.r.o.|63110.0
2205|46957596|MP Construct s.r.o.|71200.0
2206|52497151|DBSoft s. r. o.|62020.0
2207|46117491|JUMP soft a.s.|47410.0
2208|44678321|Altoda, s. r. o.|62020.0
2209|52011003|Eatster s.r.o.|62090.0
2210|36654965|All4Net s.r.o.|62010.0
2211|50111965|MultiplexDX, s.r.o.|72190.0
2212|51085461|emaem, s.r.o.|63110.0
2213|50385011|LittleLane, a.s.|62020.0
2214|46547584|3apes spol. s. r. o.|62090.0
2215|44957122|ausum, s. r. o.|62010.0
2216|36519391|MEDdistribution s.r.o.|46510.0
2217|31368611|Inter Data Software spol. s r.o.|62020.0
2218|35958707|MAIND, s.r.o.|62020.0
2219|53445473|THG Elektro s. r. o.|27900.0
2220|47861037|digital.limo s.r.o.|62090.0
2221|50149695|LAM group, s.r.o.|27400.0
2222|46247696|RiadIT s.r.o.|46510.0
2223|36237809|BS ACOUSTIC, s.r.o.|26400.0
2224|50434900|MED - solutions s. r. o.|33140.0
2225|00679364|Špeciálne systémy a software, a.s.|33200.0
2226|46247696|RiadIT s.r.o.|46510.0
2227|47047224|TITANS freelancers, s.r.o.|62030.0
2228|31699634|U. S. Steel Košice – Labortest, s.r.o.|71200.0
2229|47060662|Phartemide s. r. o.|63110.0
2230|50035657|KDC, s.r.o.|62020.0
2231|44842414|HeyPay s.r.o.|63110.0
2232|36372285|Panasonic Industrial Devices Slovakia s.r.o.|26400.0
2233|35871229|KraussMaffei Technologies, spol. s r.o.|27900.0
2234|35857579|DHI SLOVAKIA, s.r.o.|62030.0
2235|45436819|BIOMAGI, s. r. o.|72190.0
2236|34116311|DIOS, s.r.o.|33140.0
2237|00613797|OSRAM, a.s.|27400.0
2238|52559360|instyle.ai s. r. o.|62020.0
2239|46007423|Rare Crew s.r.o.|62090.0
2240|47995165|ALSKO, s.r.o.|62010.0
2241|36573671|Medicalernst, s.r.o.|33130.0
2242|17078105|COMPLEX, spoločnosť s ručením obmedzeným Košice|46520.0
2243|46278320|AerobTec, s. r. o.|26510.0
2244|34109102|NOTUS - POWERSONIC s.r.o.|27900.0
2245|53125177|VOLTA Technologies a. s.|26200.0
2246|35694548|SIRECO s.r.o.|63110.0
2247|48111805|BJ Therm s.r.o.|71200.0
2248|52507742|Kiuub s. r. o.|62020.0
2249|36617661|Magic Print s.r.o.|46510.0
2250|47975890|Objectify, s. r. o.|62010.0
2251|44738595|Prometheus Energy s.r.o.|62090.0
2252|36421901|PYROKOMPLEX, s.r.o.|71200.0
2253|35798076|Klauke Slovakia s.r.o.|27900.0
2254|53422520|placense, s.r.o.|62020.0
2255|31421482|Elster s. r. o.|26510.0
2256|45859591|TKP services, s.r.o.|33140.0
2257|53053222|bretz digital company, s. r. o.|62020.0
2258|44528639|EUROPE INFOWAY, s. r. o. v likvidácii|63110.0
2259|51791919|ALMATI s.r.o.|62020.0
2260|48246468|IZOCOM s.r.o.|62020.0
2261|47021641|S2 MEDIA s.r.o.|62090.0
2262|45553165|Annotation Slovakia, s. r. o.|62090.0
2263|47989777|SWITSYS s.r.o.|63110.0
2264|48303470|Energy Services Slovakia a.s.|71200.0
2265|36620203|Bach systems, spol. s.r.o.|62010.0
2266|53495721|ScientiCore s. r. o.|62020.0
2267|53239962|OSTV s.r.o.|26200.0
2268|44898967|Trifid Automation, s. r. o.|26510.0
2269|35763124|TECHNISERV, s.r.o.|33200.0
2270|51474654|SIDAT Digital, s.r.o.|62010.0
2271|47894458|INNOVIS, s.r.o.|62010.0
2272|53223713|Greenlogy a.s.|62020.0
2273|50132512|Weniz s.r.o.|71200.0
2274|47553171|3K Solutions, s. r. o.|62030.0
2275|52968596|Laser therapy, k.s.|62090.0
2276|52849082|Institute of Language Technology and Education s. r. o.|62020.0
2277|31368611|Inter Data Solutions s. r. o.|62020.0
2278|46326570|ITAPS s. r. o.|62010.0
2279|47938439|Martiners s.r.o.|33140.0
2280|34827609|Ing. Michal Kleban - ELEC - MK|33140.0
2281|36706540|ESTEN s.r.o|62010.0
2282|31560385|ROSS s.r.o.|27400.0
2283|35955660|DATALOGIC SLOVAKIA, s.r.o.|26200.0
2284|50111965|MultiplexDX, s.r.o.|72190.0
2285|52397572|softigo s.r.o.|62010.0
2286|35688742|HYDROMETRA s.r.o.|71200.0
2287|47074051|AT Crystals, s. r. o.|72190.0
2288|47220201|COUPE INVEST, s.r.o.|71200.0
2289|47811986|ITnet-1, s. r. o.|62010.0
2290|00612758|AMEDIS spol. s r.o.|33200.0
2291|37744976|Jarmila Korabíková|62090.0
2292|35697334|InfoConsulting Slovakia s. r. o.|62090.0
2293|36033987|GAMO a.s.|62090.0
2294|31382541|ASBIS SK spol. s r.o.|46510.0
2295|35794950|Goldmann Systems, a.s.|62010.0
2296|35737719|HighChem s.r.o.|72190.0
2297|50188500|Promobay, s.r.o.|62020.0
2298|35835681|U&Sluno SK, s.r.o.|62090.0
2299|00655180|COOPServis, spol.s r.o.|33200.0
2300|36035131|MEDPHARM s.r.o.|72190.0
2301|47626836|Weles s.r.o.|27400.0
2302|53557310|ScientiCore SK s. r. o.|62020.0
2303|48208761|OON Design s.r.o.|62020.0
2304|34146229|m:zone s.r.o.|47410.0
2305|48240311|Docucom Slovakia s.r.o.|62020.0
2306|31382606|GA Drilling, a. s.|72190.0
2307|51447274|PREMACY s. r. o.|26200.0
2308|35925795|JANA, Vita.s.r.o.|71200.0
2309|44991347|ROTOS - STK a. s.|71200.0
2310|50914821|Drone Vision s. r. o.|63110.0
2311|43993575|IQ Brands s.r.o.|63110.0
2312|50746057|SENSONEO j. s. a.|72190.0
2313|44459033|TITTUS, spol. s r. o.|63110.0
2314|53565819|Bookee.ai s.r.o.|62090.0
2315|47322748|GreenArch, s. r. o.|62010.0
2316|51087197|Kapitál Export - Import SK s. r. o.|62020.0
2317|46016902|ANV, s.r.o.|26510.0
2318|47251689|DEBTEC a.s.|72190.0
2319|50931008|EL – IV, s. r. o.|27900.0
2320|35886498|MATSUKO s.r.o.|62010.0
2321|51781646|altFINS, j. s. a.|62020.0
2322|48111805|BJ Therm s.r.o.|71200.0
2323|51417286|JKM ŽERIAVY s.r.o.|27900.0
2324|36553883|WIZACO NDT, s.r.o.|71200.0
2325|44407793|SLOVAKIA RING AGENCY, s. r. o.|71200.0
2326|50710541|STEMI Global s.r.o.|71200.0
2327|47624051|FREQUENTIS Solutions and Services s. r. o.|62090.0
2328|00679500|BIS Slovensko s.r.o.|33200.0
2329|31365787|C - bau, spol. s r.o.|71200.0
2330|36463396|MK ILLUMINATION PRODUCTION, s.r.o.|27400.0
2331|37954156|Výskumný ústav spojov, n.o.|72190.0
2332|46083430|SVK media s.r.o.|62010.0
2333|53525591|T-SOL SK s.r.o.|62090.0
2334|43966675|CODE2B, s.r.o.|62020.0
2335|47449586|IFREEZONE, s.r.o.|62090.0
2336|51682265|PERRY SOFT a.s.|62020.0
2337|50865803|IMS Installations Slovakia s.r.o.|71200.0
2338|35976721|Deutsche Telekom Systems Solutions Slovakia s.r.o.|62030.0
2339|46817832|CloudTalk s.r.o.|62090.0
2340|44546815|ELEKO s. r. o.|33140.0
2341|50963384|BIZ1 s.r.o.|62020.0
2342|44374844|Ing. Igor Tršo – TRIGEA|62020.0
2343|52921948|RW electro s. r. o.|27900.0
2344|11745894|Jaroslav Fáber FEMONT|33140.0
2345|36035629|AUTOPREVENT s.r.o.|71200.0
2346|50009320|FilmStor s.r.o.|63110.0
2347|36390721|TransTeQ s. r. o.|62010.0
2348|50912411|NetCore j.s.a.|62010.0
2349|35806320|TEL - ACTIV, spol. s r.o.|33200.0
2350|52558177|Synapsa Networks s. r. o.|62020.0
2351|53490801|NextTradeEurope s.r.o.|26200.0
2352|53570642|BAGERBAU s. r. o.|33140.0
2353|35728531|InterWay, a. s.|62010.0
2354|35860154|DCN - Data Communication Networks, spol. s r. o.|46520.0
2355|31402445|Slovakia Online s.r.o.|63110.0
2356|36656682|N - Point s.r.o.|46520.0
2357|51472228|EL-PAV s. r. o.|27900.0
2358|46756612|SKY IT, s. r. o.|62090.0
2359|45618933|MASH Integration, spol. s r.o.|33200.0
2360|36776980|INTERCOMP NITRA, spol. s r.o.|62020.0
2361|46156429|GeoServices, s. r. o.|62090.0
2362|44964676|Asseco CEIT, a.s.|72190.0
2363|47894687|predu s.r.o.|62090.0
2364|44972156|VAROS TRADE, s.r.o.|62010.0
2365|50430785|HOFITECH s.r.o.|72190.0
2366|52295451|URO - MEDICAL s.r.o.|72190.0
2367|46629203|IT§C s. r. o.|63110.0
2368|47992476|ComSec a. s.|63110.0
2369|45338159|VIALAB SK s.r.o.|71200.0
2370|50710354|FC ENERGY s.r.o.|33140.0
2371|53566114|auditori.it, s.r.o.|62020.0
2372|31682171|ENERGIA, spol. s r.o., Košice|33200.0
2373|35751975|CORINEX COMMUNICATIONS a.s.|62090.0
2374|31681166|KBC, s.r.o.|62020.0
2375|44908806|USYS Slovakia, s. r. o.|63110.0
2376|53155467|NETcon Europe s. r. o.|62020.0
2377|47547243|MedSynthesis s.r.o.|63110.0
2378|51091437|A Consulting - AS s.r.o.|62020.0
2379|48207497|vacuumlabs s. r. o.|71200.0
2380|53622341|WOLFOX s. r. o.|72190.0
2381|31372074|SIA Central Europe, a.s.|63110.0
2382|45693781|Tridovin s. r. o.|62010.0
2383|36854174|SEZ DK a. s.|27330.0
2384|36402613|CONTROL-VHS-SK, s.r.o.|71200.0
2385|52991814|HNT company, s. r. o.|62020.0
2386|36194298|S.T.K. s.r.o.|71200.0
2387|44668155|ACODING, s. r. o.|46510.0
2388|46479848|Autech, s.r.o.|27900.0
2389|47204753|RAPI s.r.o.|62090.0
2390|51243890|Winery group s. r. o.|62020.0
2391|36378097|BKL ELEKTRO, s.r.o.|27900.0
2392|53527852|IMP-Technic, s.r.o.|33140.0
2393|53421981|ENVIROPA s.r.o.|27900.0
2394|52538362|E.S. Investment s. r. o.|62020.0
2395|31638937|First information systems, s.r.o.|62010.0
2396|50096958|Veracomp Slovakia, s. r. o.|46510.0
2397|35722533|PRELOM spol. s r. o.|63110.0
2398|53684141|Yunex, s. r. o.|62090.0
2399|45729948|PECREA, s.r.o.|63110.0
2400|46494898|SIDOR ELEKTRO, s.r.o.|71200.0
2401|31428185|ttc, s.r.o.|62030.0
2402|46529233|Zelená pošta s. r. o.|62090.0
2403|35888440|JAKT s.r.o.|26510.0
2404|52372685|S.H.E. s. r. o.|27900.0
2405|36325732|HELLA Slovakia Lighting s.r.o.|27400.0
2406|47698764|T&Z Development, s.r.o.|62090.0
2407|36742970|ODM elektrik, s. r. o.|47410.0
2408|36410250|ORIWIN, s.r.o.|62010.0
2409|53525515|EC&Solutions a. s.|62090.0
2410|47591439|REYMAX, s.r.o.|62090.0
2411|31403646|NTT DATA Business Solutions s. r. o.|62020.0
2412|35726407|IBL Software Engineering, spol. s r.o.|62090.0
2413|53734840|stylers.cloud s.r.o.|62020.0
2414|36455181|DXa, s.r.o.|71200.0
2415|44584075|Druhá levická kontrolná spol. s r.o.|71200.0
2416|53076575|ML construct, s. r. o.|27900.0
2417|53290046|Kempelenov inštitút inteligentných technológií, v anglickom jazyku Kempelen Institute of Intelligent Technologies|72190.0
2418|50568795|Anton Paar Slovakia s.r.o.|33200.0
2419|31605052|SYNCHRONIX, a.s.|62010.0
2420|35829222|Sophit s.r.o.|62030.0
2421|53778278|K - MEDIC s.r.o.|72190.0
2422|00603783|NESS Slovensko, a.s.|62090.0
2423|53778090|KB - MEDICAL s.r.o.|72190.0
2424|46963774|Usability Engineering Center s. r. o.|62090.0
2425|52037894|Eliaš - IT Solutions s.r.o.|62010.0
